date,hour,CO,NO2,O3,SO2
20230817,1,0.54,15,76,9
20230817,2,0.51,16,67,9
20230817,3,0.49,18,56,8
20230817,4,0.49,22,44,9
20230817,5,0.5,22,43,9
20230817,6,0.49,21,43,9
20230817,7,0.53,22,49,11
20230817,8,0.55,18,73,11
20230817,9,0.56,17,91,10
20230817,10,0.5,12,123,9
20230817,11,0.47,9,156,8
20230817,12,0.46,9,170,8
20230817,13,0.47,7,175,8
20230817,14,0.45,6,175,8
20230817,15,0.46,7,175,8
20230817,16,0.42,8,181,8
20230817,17,0.48,9,178,8
20230817,18,0.47,12,162,7
20230817,19,0.47,13,157,7
20230817,20,0.51,15,148,8
20230817,21,0.51,17,129,8
20230817,22,0.53,18,114,8
20230817,23,0.55,16,100,8
20230818,0,0.55,13,90,8
20230818,1,0.54,12,80,7
20230818,2,0.55,16,62,7
20230818,3,0.56,23,47,7
20230818,4,0.53,29,40,7
20230818,5,0.54,27,49,8
20230818,6,0.55,25,42,9
20230818,7,0.55,25,39,8
20230818,8,0.56,23,60,9
20230818,9,0.59,15,93,9
20230818,10,0.53,10,112,8
20230818,11,0.46,6,132,8
20230818,12,0.44,6,146,8
20230818,13,0.46,5,154,8
20230818,14,0.44,5,159,8
20230818,15,0.46,6,164,8
20230818,16,0.45,7,165,8
20230818,17,0.46,9,156,8
20230818,18,0.44,11,141,8
20230818,19,0.46,11,132,8
20230818,20,0.47,14,121,8
20230818,21,0.46,17,112,8
20230818,22,0.5,17,109,9
20230818,23,0.51,18,99,8
20230819,0,0.51,17,98,8
20230819,1,0.49,15,104,8
20230819,2,0.49,15,99,8
20230819,3,0.49,15,93,10
20230819,4,0.51,15,88,10
20230819,5,0.51,21,69,9
20230819,6,0.54,24,53,9
20230819,7,0.51,24,51,8
20230819,8,0.54,21,63,9
20230819,9,0.51,13,86,9
20230819,10,0.5,10,107,9
20230819,11,0.49,7,120,8
20230819,12,0.44,5,125,8
20230819,13,0.42,5,124,8
20230819,14,0.4,4,119,8
20230819,15,0.39,4,117,7
20230819,16,0.4,5,122,8
20230819,17,0.39,6,128,8
20230819,18,0.39,8,122,8
20230819,19,0.4,10,112,8
20230819,20,0.39,13,100,8
20230819,21,0.39,14,99,8
20230819,22,0.45,15,100,8
20230819,23,0.45,16,90,8
20230820,0,0.47,16,73,8
20230820,1,0.45,15,62,8
20230820,2,0.42,13,56,8
20230820,3,0.44,13,51,8
20230820,4,0.41,13,45,8
20230820,5,0.47,16,37,8
20230820,6,0.46,17,31,9
20230820,7,0.47,16,30,10
20230820,8,0.46,15,37,10
20230820,9,0.46,13,49,10
20230820,10,0.46,11,77,9
20230820,11,0.44,9,110,9
20230820,12,0.39,7,123,8
20230820,13,0.38,5,125,8
20230820,14,0.34,5,121,8
20230820,15,0.33,5,121,8
20230820,16,0.33,6,122,8
20230820,17,0.35,6,119,8
20230820,18,0.39,7,116,8
20230820,19,0.41,9,114,8
20230820,20,0.44,12,105,8
20230820,21,0.44,13,90,8
20230820,22,0.45,14,77,8
20230820,23,0.44,14,63,8
20230821,0,0.39,13,54,8
20230821,1,0.38,12,49,8
20230821,2,0.36,12,46,8
20230821,3,0.37,11,49,8
20230821,4,0.39,11,56,8
20230821,5,0.4,9,62,8
20230821,6,0.39,8,61,8
20230821,7,0.42,10,58,9
20230821,8,0.45,12,61,9
20230821,9,0.5,13,71,9
20230821,10,0.56,10,95,9
20230821,11,0.5,9,112,9
20230821,12,0.46,8,123,10
20230821,13,0.42,7,131,9
20230821,14,0.4,7,124,9
20230821,15,0.4,8,111,8
20230821,16,0.39,9,110,8
20230821,17,0.38,12,110,8
20230821,18,0.44,13,108,9
20230821,19,0.47,13,104,9
20230821,20,0.45,13,92,9
20230821,21,0.47,14,82,9
20230821,22,0.46,14,80,9
20230821,23,0.45,15,78,9
20230822,0,0.45,13,75,9
20230822,1,0.45,14,71,9
20230822,2,0.45,15,66,9
20230822,3,0.44,13,68,10
20230822,4,0.46,12,69,10
20230822,5,0.49,13,62,10
20230822,6,0.54,15,57,11
20230822,7,0.57,18,54,13
20230822,8,0.64,18,64,14
20230822,9,0.63,13,99,14
20230822,10,0.6,10,130,13
20230822,11,0.59,10,148,21
20230822,12,0.53,9,170,12
20230822,13,0.57,8,185,12
20230822,14,0.57,8,193,11
20230822,15,0.56,9,197,11
20230822,16,0.55,10,201,11
20230822,17,0.64,11,201,11
20230822,18,0.6,11,195,11
20230822,19,0.49,12,176,9
20230822,20,0.47,16,161,10
20230822,21,0.53,21,145,12
20230822,22,0.55,22,136,12
20230822,23,0.53,28,116,13
20230823,0,0.54,31,96,14
20230823,1,0.53,30,88,13
20230823,2,0.55,26,83,12
20230823,3,0.56,28,75,12
20230823,4,0.56,32,60,13
20230823,5,0.57,33,47,12
20230823,6,0.62,44,26,11
20230823,7,0.7,43,27,10
20230823,8,0.84,41,56,14
20230823,9,0.8,29,109,15
20230823,10,0.64,20,159,13
20230823,11,0.54,13,185,10
20230823,12,0.4,9,188,9
20230823,13,0.43,9,187,8
20230823,14,0.37,9,187,8
20230823,15,0.4,9,192,8
20230823,16,0.45,11,199,9
20230823,17,0.54,13,206,9
20230823,18,0.53,15,199,9
20230823,19,0.53,17,191,9
20230823,20,0.6,22,177,10
20230823,21,0.63,24,155,9
20230823,22,0.6,19,149,9
20230823,23,0.56,17,140,9
20230824,0,0.54,17,127,9
20230824,1,0.5,21,110,9
20230824,2,0.46,23,95,9
20230824,3,0.45,26,80,9
20230824,4,0.46,29,74,9
20230824,5,0.46,27,70,9
20230824,6,0.49,29,60,9
20230824,7,0.5,31,63,10
20230824,8,0.54,28,77,10
20230824,9,0.53,25,98,11
20230824,10,0.46,18,127,10
20230824,11,0.43,13,162,9
20230824,12,0.39,11,182,9
20230824,13,0.36,10,192,9
20230824,14,0.35,9,191,9
20230824,15,0.36,10,189,8
20230824,16,0.36,11,192,9
20230824,17,0.45,12,197,9
20230824,18,0.46,14,187,9
20230824,19,0.49,16,167,10
20230824,20,0.57,19,147,15
20230824,21,0.67,21,142,12
20230824,22,0.67,22,135,10
20230824,23,0.71,30,119,15
20230825,0,0.81,28,114,18
20230825,1,0.84,24,114,20
20230825,2,0.76,25,110,18
20230825,3,0.8,24,102,16
20230825,4,0.85,27,89,17
20230825,5,0.84,31,74,16
20230825,6,0.85,30,62,16
20230825,7,0.83,30,57,17
20230825,8,0.88,31,63,16
20230825,9,1,30,98,16
20230825,10,0.94,25,152,17
20230825,11,0.79,19,195,14
20230825,12,0.75,16,215,13
20230825,13,0.66,12,218,11
20230825,14,0.6,10,209,10
20230825,15,0.59,10,199,9
20230825,16,0.59,12,192,9
20230825,17,0.55,13,179,10
20230825,18,0.59,16,176,11
20230825,19,0.59,18,164,10
20230825,20,0.61,21,150,10
20230825,21,0.66,29,127,10
20230825,22,0.65,45,93,10
20230825,23,0.55,29,105,9
20230826,0,0.54,18,111,9
20230826,1,0.54,18,111,9
20230826,2,0.55,20,99,9
20230826,3,0.57,21,88,9
20230826,4,0.56,18,92,10
20230826,5,0.55,16,100,10
20230826,6,0.55,15,104,10
20230826,7,0.56,15,102,9
20230826,8,0.64,18,98,10
20230826,9,0.61,16,104,10
20230826,10,0.55,12,113,9
20230826,11,0.51,12,116,9
20230826,12,0.44,11,116,8
20230826,13,0.42,9,118,8
20230826,14,0.41,8,126,8
20230826,15,0.42,10,121,8
20230826,16,0.44,14,102,7
20230826,17,0.4,15,98,7
20230826,18,0.3,14,108,7
20230826,19,0.39,21,101,7
20230826,20,0.45,17,106,7
20230826,21,0.46,12,123,7
20230826,22,0.49,14,114,7
20230826,23,0.54,14,105,8
20230827,0,0.64,15,93,8
20230827,1,0.65,13,88,8
20230827,2,0.77,13,85,8
20230827,3,0.8,12,81,8
20230827,4,0.6,11,86,7
20230827,5,0.54,8,94,7
20230827,6,0.42,8,98,6
20230827,7,0.4,8,100,7
20230827,8,0.41,8,102,6
20230827,9,0.39,9,106,6
20230827,10,0.39,9,108,6
20230827,11,0.37,10,106,7
20230827,12,0.39,12,102,7
20230827,13,0.39,12,102,6
20230827,14,0.39,13,98,7
20230827,15,0.4,13,96,7
20230827,16,0.4,12,97,7
20230827,17,0.4,12,96,6
20230827,18,0.36,11,98,7
20230827,19,0.37,12,97,7
20230827,20,0.37,12,91,7
20230827,21,0.41,10,77,7
20230827,22,0.42,11,80,7
20230827,23,0.44,11,84,7
20230828,0,0.41,11,81,7
20230828,1,0.42,11,80,7
20230828,2,0.44,10,81,7
20230828,3,0.47,9,80,7
20230828,4,0.42,10,76,6
20230828,5,0.46,11,73,6
20230828,6,0.5,11,72,7
20230828,7,0.54,12,70,7
20230828,8,0.6,13,66,7
20230828,9,0.61,13,67,7
20230828,10,0.59,13,74,8
20230828,11,0.53,13,88,8
20230828,12,0.51,12,104,8
20230828,13,0.47,10,114,7
20230828,14,0.49,11,120,7
20230828,15,0.49,12,122,8
20230828,16,0.47,13,123,9
20230828,17,0.51,14,126,9
20230828,18,0.59,16,123,9
20230828,19,0.58,18,110,8
20230828,20,0.53,20,92,8
20230828,21,0.59,25,77,10
20230828,22,0.56,25,72,11
20230828,23,0.53,24,68,9
20230829,0,0.55,24,66,9
20230829,1,0.58,22,70,9
20230829,2,0.55,20,69,9
20230829,3,0.56,21,62,8
20230829,4,0.59,22,53,9
20230829,5,0.54,21,53,8
20230829,6,0.57,21,52,9
20230829,7,0.63,23,52,9
20230829,8,0.64,22,60,10
20230829,9,0.61,17,77,10
20230829,10,0.53,14,96,10
20230829,11,0.47,12,112,10
20230829,12,0.47,12,129,10
20230829,13,0.47,12,145,10
20230829,14,0.46,11,152,10
20230829,15,0.4,11,149,9
20230829,16,0.35,11,145,9
20230829,17,0.33,11,150,9
20230829,18,0.35,15,145,9
20230829,19,0.4,18,138,11
20230829,20,0.44,21,125,11
20230829,21,0.53,27,110,12
20230829,22,0.55,30,97,12
20230829,23,0.57,33,82,14
20230830,0,0.57,36,77,13
20230830,1,0.61,35,73,13
20230830,2,0.55,29,74,12
20230830,3,0.57,30,62,11
20230830,4,0.65,36,47,12
20230830,5,0.7,44,32,12
20230830,6,0.69,50,23,12
20230830,7,0.66,44,31,13
20230830,8,0.65,36,52,13
20230830,9,0.6,25,81,13
20230830,10,0.51,19,105,12
20230830,11,0.49,15,130,11
20230830,12,0.41,13,152,10
20230830,13,0.35,10,164,9
20230830,14,0.35,10,172,9
20230830,15,0.37,11,175,9
20230830,16,0.39,13,175,9
20230830,17,0.39,15,171,9
20230830,18,0.41,24,157,8
20230830,19,0.41,19,151,8
20230830,20,0.51,26,131,9
20230830,21,0.53,22,128,9
20230830,22,0.54,21,126,10
20230830,23,0.54,21,117,9
20230831,0,0.51,20,107,9
20230831,1,0.53,22,99,9
20230831,2,0.53,23,86,9
20230831,3,0.51,20,81,8
20230831,4,0.5,21,72,8
20230831,5,0.54,23,63,8
20230831,6,0.54,24,52,8
20230831,7,0.55,31,50,9
20230831,8,0.59,30,75,12
20230831,9,0.6,23,105,11
20230831,10,0.5,17,133,10
20230831,11,0.43,11,164,8
20230831,12,0.39,8,168,8
20230831,13,0.36,7,168,8
20230831,14,0.34,7,165,8
20230831,15,0.33,8,161,8
20230831,16,0.31,9,159,8
20230831,17,0.31,9,156,7
20230831,18,0.34,10,148,7
20230831,19,0.33,12,134,7
20230831,20,0.35,15,111,7
20230831,21,0.33,18,104,7
20230831,22,0.34,20,98,8
20230831,23,0.36,18,98,9
20230901,0,0.39,17,94,9
20230901,1,0.44,20,84,9
20230901,2,0.39,20,74,9
20230901,3,0.39,20,68,8
20230901,4,0.39,24,54,8
20230901,5,0.4,28,41,8
20230901,6,0.41,30,36,8
20230901,7,0.46,41,24,8
20230901,8,0.53,44,49,9
20230901,9,0.44,27,98,10
20230901,10,0.38,18,126,9
20230901,11,0.38,15,149,9
20230901,12,0.39,14,172,9
20230901,13,0.36,11,191,9
20230901,14,0.4,10,197,10
20230901,15,0.37,11,198,10
20230901,16,0.37,11,201,10
20230901,17,0.36,11,198,9
20230901,18,0.39,14,186,9
20230901,19,0.45,16,172,9
20230901,20,0.51,19,155,9
20230901,21,0.55,21,146,9
20230901,22,0.6,25,126,9
20230901,23,0.63,28,112,9
20230902,0,0.61,38,96,9
20230902,1,0.61,35,85,9
20230902,2,0.59,34,72,8
20230902,3,0.63,41,51,8
20230902,4,0.64,51,38,8
20230902,5,0.65,55,37,9
20230902,6,0.65,56,35,9
20230902,7,0.75,55,44,10
20230902,8,0.75,41,88,11
20230902,9,0.7,26,139,13
20230902,10,0.85,15,173,16
20230902,11,1.04,13,187,16
20230902,12,1.02,12,205,15
20230902,13,0.88,11,214,13
20230902,14,0.81,10,217,10
20230902,15,0.76,11,218,9
20230902,16,0.71,12,215,8
20230902,17,0.69,12,211,8
20230902,18,0.67,13,199,8
20230902,19,0.64,15,184,8
20230902,20,0.64,18,167,8
20230902,21,0.63,20,151,8
20230902,22,0.61,24,133,8
20230902,23,0.56,21,129,9
20230903,0,0.53,19,120,10
20230903,1,0.54,17,103,9
20230903,2,0.54,16,92,8
20230903,3,0.52,17,83,8
20230903,4,0.54,16,78,8
20230903,5,0.55,17,75,9
20230903,6,0.54,20,66,9
20230903,7,0.56,23,60,10
20230903,8,0.56,23,65,11
20230903,9,0.56,17,80,11
20230903,10,0.59,15,96,10
20230903,11,0.56,12,119,10
20230903,12,0.5,10,133,10
20230903,13,0.44,10,145,10
20230903,14,0.46,9,162,9
20230903,15,0.53,11,173,9
20230903,16,0.51,12,168,9
20230903,17,0.46,12,146,9
20230903,18,0.39,14,121,8
20230903,19,0.35,17,104,8
20230903,20,0.33,23,89,8
20230903,21,0.36,28,73,8
20230903,22,0.41,35,64,9
20230903,23,0.42,31,75,12
20230904,0,0.47,28,79,12
20230904,1,0.44,27,73,11
20230904,2,0.42,29,63,10
20230904,3,0.45,29,52,9
20230904,4,0.45,29,43,9
20230904,5,0.46,33,32,9
20230904,6,0.51,33,26,9
20230904,7,0.54,32,26,10
20230904,8,0.54,30,34,12
20230904,9,0.59,26,54,13
20230904,10,0.6,22,81,14
20230904,11,0.49,17,110,13
20230904,12,0.52,15,152,12
20230904,13,0.55,12,181,12
20230904,14,0.49,12,194,11
20230904,15,0.53,12,200,11
20230904,16,0.56,13,208,10
20230904,17,0.59,15,196,12
20230904,18,0.66,16,172,13
20230904,19,0.56,19,134,13
20230904,20,0.49,23,112,12
20230904,21,0.45,26,100,10
20230904,22,0.45,30,89,10
20230904,23,0.47,31,81,13
20230905,0,0.49,33,75,13
20230905,1,0.47,39,55,10
20230905,2,0.5,48,37,9
20230905,3,0.56,45,34,11
20230905,4,0.59,50,25,11
20230905,5,0.57,47,24,13
20230905,6,0.56,40,30,18
20230905,7,0.59,37,36,20
20230905,8,0.61,29,61,23
20230905,9,0.6,20,80,17
20230905,10,0.45,15,92,12
20230905,11,0.43,11,114,9
20230905,12,0.41,11,146,9
20230905,13,0.4,9,157,9
20230905,14,0.39,9,166,9
20230905,15,0.41,10,171,9
20230905,16,0.43,11,172,10
20230905,17,0.43,13,166,10
20230905,18,0.44,15,157,9
20230905,19,0.5,23,133,10
20230905,20,0.53,29,111,10
20230905,21,0.5,38,87,10
20230905,22,0.5,42,68,10
20230905,23,0.46,34,70,10
20230906,0,0.41,28,71,10
20230906,1,0.39,29,61,10
20230906,2,0.42,35,48,9
20230906,3,0.44,35,42,9
20230906,4,0.44,34,41,9
20230906,5,0.44,35,39,10
20230906,6,0.5,37,34,10
20230906,7,0.5,33,44,14
20230906,8,0.53,28,58,19
20230906,9,0.95,21,81,23
20230906,10,0.8,16,115,17
20230906,11,0.48,13,142,10
20230906,12,0.46,11,161,9
20230906,13,0.43,11,178,9
20230906,14,0.41,11,189,8
20230906,15,0.43,12,201,8
20230906,16,0.44,14,212,8
20230906,17,0.47,16,217,9
20230906,18,0.5,16,205,9
20230906,19,0.59,17,173,9
20230906,20,0.61,19,145,9
20230906,21,0.56,22,132,9
20230906,22,0.54,32,106,9
20230906,23,0.54,39,87,9
20230907,0,0.5,39,81,8
20230907,1,0.51,45,66,10
20230907,2,0.53,49,61,15
20230907,3,0.51,41,61,15
20230907,4,0.57,46,44,11
20230907,5,0.66,47,38,10
20230907,6,0.7,44,39,11
20230907,7,0.74,44,44,13
20230907,8,0.78,37,62,17
20230907,9,0.67,27,100,19
20230907,10,0.65,19,138,19
20230907,11,0.62,14,163,12
20230907,12,0.54,12,180,11
20230907,13,0.51,10,189,10
20230907,14,0.5,11,192,10
20230907,15,0.49,11,191,10
20230907,16,0.47,12,191,10
20230907,17,0.47,13,185,11
20230907,18,0.39,14,162,10
20230907,19,0.4,19,149,8
20230907,20,0.43,25,140,8
20230907,21,0.44,24,135,8
20230907,22,0.47,22,132,8
20230907,23,0.49,22,113,8
20230908,0,0.49,21,104,8
20230908,1,0.51,22,92,8
20230908,2,0.5,28,75,8
20230908,3,0.53,31,65,8
20230908,4,0.56,37,46,9
20230908,5,0.55,38,38,9
20230908,6,0.59,40,32,9
20230908,7,0.63,40,30,9
20230908,8,0.66,27,59,9
20230908,9,0.64,16,83,7
20230908,10,0.59,12,101,7
20230908,11,0.58,12,118,7
20230908,12,0.55,10,140,7
20230908,13,0.49,9,163,8
20230908,14,0.45,8,170,8
20230908,15,0.42,10,170,7
20230908,16,0.41,11,171,8
20230908,17,0.39,13,168,8
20230908,18,0.41,14,162,8
20230908,19,0.47,18,150,8
20230908,20,0.51,25,135,8
20230908,21,0.55,25,131,9
20230908,22,0.51,27,123,9
20230908,23,0.49,24,120,8
20230909,0,0.51,24,111,9
20230909,1,0.53,25,97,9
20230909,2,0.54,28,85,8
20230909,3,0.51,31,68,8
20230909,4,0.51,33,57,8
20230909,5,0.52,33,46,9
20230909,6,0.55,39,32,10
20230909,7,0.59,40,27,11
20230909,8,0.6,32,33,12
20230909,9,0.55,24,51,11
20230909,10,0.53,16,82,10
20230909,11,0.54,14,118,9
20230909,12,0.51,11,152,9
20230909,13,0.45,9,164,8
20230909,14,0.42,9,170,8
20230909,15,0.42,10,171,8
20230909,16,0.44,11,172,7
20230909,17,0.42,14,170,8
20230909,18,0.44,18,164,8
20230909,19,0.49,19,160,8
20230909,20,0.53,20,150,8
20230909,21,0.5,19,141,8
20230909,22,0.47,19,135,8
20230909,23,0.45,18,128,8
20230910,0,0.44,18,122,8
20230910,1,0.47,19,114,8
20230910,2,0.49,25,96,8
20230910,3,0.51,27,79,10
20230910,4,0.5,27,69,10
20230910,5,0.54,27,59,10
20230910,6,0.54,26,46,9
20230910,7,0.51,28,39,10
20230910,8,0.51,25,47,11
20230910,9,0.55,20,69,11
20230910,10,0.54,17,103,11
20230910,11,0.5,14,142,10
20230910,12,0.51,12,171,10
20230910,13,0.51,12,181,10
20230910,14,0.46,11,187,9
20230910,15,0.45,11,193,9
20230910,16,0.45,13,194,9
20230910,17,0.42,14,187,8
20230910,18,0.44,18,173,8
20230910,19,0.51,22,161,8
20230910,20,0.54,21,154,8
20230910,21,0.57,20,140,8
20230910,22,0.56,21,133,9
20230910,23,0.53,19,135,10
20230911,0,0.53,18,134,9
20230911,1,0.55,20,119,9
20230911,2,0.56,24,106,10
20230911,3,0.56,24,96,9
20230911,4,0.59,22,95,10
20230911,5,0.59,35,71,9
20230911,6,0.62,41,58,9
20230911,7,0.65,47,49,9
20230911,8,0.64,40,81,10
20230911,9,0.57,30,108,13
20230911,10,0.53,21,134,11
20230911,11,0.47,18,143,9
20230911,12,0.47,15,143,9
20230911,13,0.46,13,154,10
20230911,14,0.45,12,169,9
20230911,15,0.46,13,169,9
20230911,16,0.5,13,162,9
20230911,17,0.49,16,148,9
20230911,18,0.47,22,131,9
20230911,19,0.53,29,113,9
20230911,20,0.56,32,102,9
20230911,21,0.59,26,104,9
20230911,22,0.61,31,83,8
20230911,23,0.65,30,72,8
20230912,0,0.68,31,58,8
20230912,1,0.86,43,38,9
20230912,2,0.79,46,35,9
20230912,3,0.82,48,36,9
20230912,4,1,41,44,9
20230912,5,1.18,40,43,10
20230912,6,1.19,42,39,10
20230912,7,1.17,41,32,9
20230912,8,1.07,38,36,9
20230912,9,1.01,38,44,10
20230912,10,1,33,68,13
20230912,11,0.92,28,90,10
20230912,12,0.82,22,112,9
20230912,13,0.68,13,128,7
20230912,14,0.69,18,119,6
20230912,15,0.7,22,110,8
20230912,16,0.74,26,106,8
20230912,17,0.76,28,95,8
20230912,18,0.75,31,87,7
20230912,19,0.68,25,91,7
20230912,20,0.64,24,83,8
20230912,21,0.59,21,81,7
20230912,22,0.54,15,88,7
20230912,23,0.51,14,89,7
20230913,0,0.53,13,84,8
20230913,1,0.55,16,83,7
20230913,2,0.59,16,76,7
20230913,3,0.59,18,62,7
20230913,4,0.65,20,57,7
20230913,5,0.64,20,54,7
20230913,6,0.66,21,47,7
20230913,7,0.67,23,42,7
20230913,8,0.71,23,45,8
20230913,9,0.67,18,66,8
20230913,10,0.64,16,84,8
20230913,11,0.48,13,104,7
20230913,12,0.42,11,127,7
20230913,13,0.41,12,139,7
20230913,14,0.41,12,143,7
20230913,15,0.4,12,146,7
20230913,16,0.4,12,146,7
20230913,17,0.4,14,146,7
20230913,18,0.44,16,139,7
20230913,19,0.51,24,117,7
20230913,20,0.56,27,101,7
20230913,21,0.57,29,90,8
20230913,22,0.53,28,83,8
20230913,23,0.51,24,81,8
20230914,0,0.54,22,77,8
20230914,1,0.56,27,64,9
20230914,2,0.53,28,52,8
20230914,3,0.53,33,36,8
20230914,4,0.51,37,25,7
20230914,5,0.5,41,22,8
20230914,6,0.49,42,21,8
20230914,7,0.56,44,22,9
20230914,8,0.64,42,42,11
20230914,9,0.69,30,77,13
20230914,10,0.55,21,111,12
20230914,11,0.5,15,142,10
20230914,12,0.45,15,162,9
20230914,13,0.42,14,174,9
20230914,14,0.42,14,177,8
20230914,15,0.41,13,181,8
20230914,16,0.41,15,182,8
20230914,17,0.41,17,189,8
20230914,18,0.45,19,190,8
20230914,19,0.51,29,161,8
20230914,20,0.54,30,139,8
20230914,21,0.59,29,126,10
20230914,22,0.54,29,111,10
20230914,23,0.51,30,103,10
20230915,0,0.51,29,97,10
20230915,1,0.5,29,89,10
20230915,2,0.5,35,69,9
20230915,3,0.49,40,56,9
20230915,4,0.51,49,36,9
20230915,5,0.53,47,33,10
20230915,6,0.55,49,25,9
20230915,7,0.57,49,28,9
20230915,8,0.59,46,58,12
20230915,9,0.51,30,104,12
20230915,10,0.55,21,128,12
20230915,11,0.46,16,145,11
20230915,12,0.42,13,159,9
20230915,13,0.38,12,174,10
20230915,14,0.39,13,186,9
20230915,15,0.42,17,192,9
20230915,16,0.45,17,197,10
20230915,17,0.42,16,179,9
20230915,18,0.39,18,155,9
20230915,19,0.38,29,116,8
20230915,20,0.39,38,87,8
20230915,21,0.42,30,89,10
20230915,22,0.44,25,91,8
20230915,23,0.46,25,83,8
20230916,0,0.47,24,76,8
20230916,1,0.49,22,74,9
20230916,2,0.5,20,70,9
20230916,3,0.5,24,58,8
20230916,4,0.51,23,49,9
20230916,5,0.55,36,30,8
20230916,6,0.57,45,14,8
20230916,7,0.6,48,13,9
20230916,8,0.61,39,35,11
20230916,9,0.54,26,73,12
20230916,10,0.46,19,107,10
20230916,11,0.44,16,132,9
20230916,12,0.41,14,152,8
20230916,13,0.39,13,166,8
20230916,14,0.36,13,173,8
20230916,15,0.33,13,165,8
20230916,16,0.3,14,163,8
20230916,17,0.34,16,162,8
20230916,18,0.38,21,149,7
20230916,19,0.41,19,133,8
20230916,20,0.47,21,115,7
20230916,21,0.49,23,106,8
20230916,22,0.51,23,97,8
20230916,23,0.54,21,90,8
20230917,0,0.51,20,85,7
20230917,1,0.5,22,75,7
20230917,2,0.5,23,66,7
20230917,3,0.47,25,60,8
20230917,4,0.5,27,53,8
20230917,5,0.5,41,32,9
20230917,6,0.56,45,25,9
20230917,7,0.57,41,30,8
20230917,8,0.56,38,46,11
20230917,9,0.52,25,69,11
20230917,10,0.5,20,91,9
20230917,11,0.44,13,121,8
20230917,12,0.41,9,139,7
20230917,13,0.39,8,149,7
20230917,14,0.38,8,152,7
20230917,15,0.36,8,155,7
20230917,16,0.38,9,158,7
20230917,17,0.4,11,159,7
20230917,18,0.41,14,155,7
20230917,19,0.44,22,135,7
20230917,20,0.49,27,114,8
20230917,21,0.55,23,100,8
20230917,22,0.54,18,93,8
20230917,23,0.55,17,88,8
20230918,0,0.6,16,83,8
20230918,1,0.65,15,79,8
20230918,2,0.61,17,74,8
20230918,3,0.57,17,74,8
20230918,4,0.64,16,75,8
20230918,5,0.62,15,77,8
20230918,6,0.61,16,72,8
20230918,7,0.65,19,66,9
20230918,8,0.72,23,63,10
20230918,9,0.75,24,70,10
20230918,10,0.74,21,90,11
20230918,11,0.75,19,108,14
20230918,12,0.75,15,137,13
20230918,13,0.69,12,156,11
20230918,14,0.64,10,161,9
20230918,15,0.6,13,139,8
20230918,16,0.63,17,122,7
20230918,17,0.57,12,124,7
20230918,18,0.6,19,105,7
20230918,19,0.66,23,90,7
20230918,20,0.66,22,92,7
20230918,21,0.64,17,99,7
20230918,22,0.64,23,85,7
20230918,23,0.65,23,77,7
20230919,0,0.65,23,78,7
20230919,1,0.66,23,85,8
20230919,2,0.59,11,104,7
20230919,3,0.46,10,99,7
20230919,4,0.45,15,88,6
20230919,5,0.49,13,85,7
20230919,6,0.5,21,63,7
20230919,7,0.57,28,58,7
20230919,8,0.72,28,49,8
20230919,9,0.94,29,39,8
20230919,10,1,28,44,8
20230919,11,0.96,25,54,8
20230919,12,0.94,21,74,8
20230919,13,0.9,20,83,8
20230919,14,0.9,18,91,8
20230919,15,0.85,15,110,7
20230919,16,0.89,18,99,7
20230919,17,0.81,18,88,6
20230919,18,0.63,18,74,6
20230919,19,0.6,21,60,6
20230919,20,0.59,20,60,6
20230919,21,0.69,14,82,6
20230919,22,0.69,10,98,6
20230919,23,0.53,9,102,6
20230920,0,0.45,8,106,6
20230920,1,0.36,6,115,6
20230920,2,0.34,7,117,6
20230920,3,0.35,9,108,6
20230920,4,0.39,9,106,6
20230920,5,0.41,9,108,6
20230920,6,0.43,12,94,6
20230920,7,0.41,15,81,7
20230920,8,0.45,16,86,9
20230920,9,0.5,14,92,10
20230920,10,0.5,13,108,10
20230920,11,0.45,12,120,9
20230920,12,0.47,12,130,8
20230920,13,0.47,11,136,8
20230920,14,0.42,12,133,8
20230920,15,0.41,13,130,7
20230920,16,0.37,15,130,8
20230920,17,0.41,17,130,8
20230920,18,0.45,23,119,8
20230920,19,0.42,31,99,7
20230920,20,0.4,32,84,8
20230920,21,0.33,31,75,9
20230920,22,0.33,27,75,8
20230920,23,0.31,23,77,7
20230921,0,0.3,21,77,8
20230921,1,0.3,20,75,7
20230921,2,0.31,20,72,8
20230921,3,0.36,21,71,10
20230921,4,0.35,21,69,9
20230921,5,0.31,22,62,8
20230921,6,0.34,27,53,8
20230921,7,0.45,32,48,9
20230921,8,0.59,37,44,11
20230921,9,0.61,38,43,11
20230921,10,0.51,26,69,11
20230921,11,0.34,20,77,9
20230921,12,0.31,17,83,8
20230921,13,0.29,14,92,7
20230921,14,0.29,13,106,7
20230921,15,0.28,13,114,8
20230921,16,0.26,13,120,7
20230921,17,0.33,14,125,8
20230921,18,0.34,18,120,9
20230921,19,0.41,25,101,8
20230921,20,0.53,30,84,9
20230921,21,0.59,33,70,10
20230921,22,0.61,38,53,8
20230921,23,0.55,42,44,7
20230922,0,0.59,51,30,7
20230922,1,0.59,50,23,7
20230922,2,0.56,48,17,7
20230922,3,0.54,45,16,7
20230922,4,0.59,47,14,7
20230922,5,0.59,46,13,7
20230922,6,0.6,50,9,7
20230922,7,0.68,50,11,9
20230922,8,0.65,56,27,17
20230922,9,0.47,40,64,15
20230922,10,0.4,23,97,10
